workload_id,snr_db,frame,algorithm_id,noise_model,capture_start_seconds,capture_stop_seconds,snapshot_index,snapshot_seconds,replay_support_end_seconds,frame_duration_seconds,frame_samples,payload_bits,payload_seed,noise_seed,replay_seed,optimizer_seed,bit_errors,success,decode_failure,partial_fft_parts,partial_fft_bands
red1:lane2:snr0.0:seed4:frame22,0.0,22,direct_cz,awgn,0.0,47.0,2990,31.135416666666668,32.1709375,0.9933333333333333,9536,2175,25,25,25,4,1004,false,false,4,16
red1:lane2:snr0.0:seed4:frame23,0.0,23,direct_cz,awgn,0.0,47.0,3132,32.614583333333336,33.65010416666667,0.9933333333333333,9536,2175,26,26,26,4,1013,false,false,4,16
red1:lane2:snr0.0:seed4:frame24,0.0,24,direct_cz,awgn,0.0,47.0,3274,34.09375,35.12927083333334,0.9933333333333333,9536,2175,27,27,27,4,1032,false,false,4,16
red1:lane2:snr0.0:seed4:frame25,0.0,25,direct_cz,awgn,0.0,47.0,3417,35.583333333333336,36.61885416666667,0.9933333333333333,9536,2175,28,28,28,4,1059,false,false,4,16
red1:lane2:snr0.0:seed4:frame26,0.0,26,direct_cz,awgn,0.0,47.0,3559,37.0625,38.09802083333334,0.9933333333333333,9536,2175,29,29,29,4,1026,false,false,4,16
red1:lane2:snr0.0:seed4:frame27,0.0,27,direct_cz,awgn,0.0,47.0,3701,38.541666666666664,39.5771875,0.9933333333333333,9536,2175,30,30,30,4,1005,false,false,4,16
red1:lane2:snr0.0:seed4:frame28,0.0,28,direct_cz,awgn,0.0,47.0,3844,40.03125,41.06677083333334,0.9933333333333333,9536,2175,31,31,31,4,1026,false,false,4,16
red1:lane2:snr0.0:seed4:frame29,0.0,29,direct_cz,awgn,0.0,47.0,3986,41.510416666666664,42.5459375,0.9933333333333333,9536,2175,32,32,32,4,1007,false,false,4,16
red1:lane2:snr0.0:seed4:frame30,0.0,30,direct_cz,awgn,0.0,47.0,4128,42.989583333333336,44.02510416666667,0.9933333333333333,9536,2175,33,33,33,4,1040,false,false,4,16
red1:lane2:snr0.0:seed4:frame31,0.0,31,direct_cz,awgn,0.0,47.0,4271,44.479166666666664,45.5146875,0.9933333333333333,9536,2175,34,34,34,4,1031,false,false,4,16
red1:lane2:snr0.0:seed4:frame32,0.0,32,direct_cz,awgn,0.0,47.0,4413,45.958333333333336,46.99385416666667,0.9933333333333333,9536,2175,35,35,35,4,1069,false,false,4,16
red1:lane2:snr2.0:seed4:frame1,2.0,1,direct_cz,awgn,0.0,47.0,1,0.0,1.0355208333333332,0.9933333333333333,9536,2175,4,4,4,4,1019,false,false,4,16
red1:lane2:snr2.0:seed4:frame2,2.0,2,direct_cz,awgn,0.0,47.0,143,1.4791666666666667,2.5146875,0.9933333333333333,9536,2175,5,5,5,4,1021,false,false,4,16
red1:lane2:snr2.0:seed4:frame3,2.0,3,direct_cz,awgn,0.0,47.0,286,2.96875,4.004270833333333,0.9933333333333333,9536,2175,6,6,6,4,1032,false,false,4,16
red1:lane2:snr2.0:seed4:frame4,2.0,4,direct_cz,awgn,0.0,47.0,428,4.447916666666667,5.4834375,0.9933333333333333,9536,2175,7,7,7,4,991,false,false,4,16
red1:lane2:snr2.0:seed4:frame5,2.0,5,direct_cz,awgn,0.0,47.0,570,5.927083333333333,6.962604166666666,0.9933333333333333,9536,2175,8,8,8,4,1008,false,false,4,16
red1:lane2:snr2.0:seed4:frame6,2.0,6,direct_cz,awgn,0.0,47.0,713,7.416666666666667,8.4521875,0.9933333333333333,9536,2175,9,9,9,4,972,false,false,4,16
red1:lane2:snr2.0:seed4:frame7,2.0,7,direct_cz,awgn,0.0,47.0,855,8.895833333333334,9.931354166666667,0.9933333333333333,9536,2175,10,10,10,4,982,false,false,4,16
red1:lane2:snr2.0:seed4:frame8,2.0,8,direct_cz,awgn,0.0,47.0,997,10.375,11.410520833333333,0.9933333333333333,9536,2175,11,11,11,4,980,false,false,4,16
red1:lane2:snr2.0:seed4:frame9,2.0,9,direct_cz,awgn,0.0,47.0,1140,11.864583333333334,12.900104166666667,0.9933333333333333,9536,2175,12,12,12,4,977,false,false,4,16
red1:lane2:snr2.0:seed4:frame10,2.0,10,direct_cz,awgn,0.0,47.0,1282,13.34375,14.379270833333333,0.9933333333333333,9536,2175,13,13,13,4,1000,false,false,4,16
red1:lane2:snr2.0:seed4:frame11,2.0,11,direct_cz,awgn,0.0,47.0,1424,14.822916666666666,15.858437499999999,0.9933333333333333,9536,2175,14,14,14,4,1007,false,false,4,16
red1:lane2:snr2.0:seed4:frame12,2.0,12,direct_cz,awgn,0.0,47.0,1567,16.3125,17.348020833333333,0.9933333333333333,9536,2175,15,15,15,4,1023,false,false,4,16
red1:lane2:snr2.0:seed4:frame13,2.0,13,direct_cz,awgn,0.0,47.0,1709,17.791666666666668,18.8271875,0.9933333333333333,9536,2175,16,16,16,4,993,false,false,4,16
red1:lane2:snr2.0:seed4:frame14,2.0,14,direct_cz,awgn,0.0,47.0,1851,19.270833333333332,20.306354166666665,0.9933333333333333,9536,2175,17,17,17,4,1008,false,false,4,16
red1:lane2:snr2.0:seed4:frame15,2.0,15,direct_cz,awgn,0.0,47.0,1994,20.760416666666668,21.7959375,0.9933333333333333,9536,2175,18,18,18,4,970,false,false,4,16
red1:lane2:snr2.0:seed4:frame16,2.0,16,direct_cz,awgn,0.0,47.0,2136,22.239583333333332,23.275104166666665,0.9933333333333333,9536,2175,19,19,19,4,961,false,false,4,16
red1:lane2:snr2.0:seed4:frame17,2.0,17,direct_cz,awgn,0.0,47.0,2278,23.71875,24.754270833333333,0.9933333333333333,9536,2175,20,20,20,4,993,false,false,4,16
red1:lane2:snr2.0:seed4:frame18,2.0,18,direct_cz,awgn,0.0,47.0,2420,25.197916666666668,26.2334375,0.9933333333333333,9536,2175,21,21,21,4,1013,false,false,4,16
red1:lane2:snr2.0:seed4:frame19,2.0,19,direct_cz,awgn,0.0,47.0,2563,26.6875,27.723020833333333,0.9933333333333333,9536,2175,22,22,22,4,969,false,false,4,16
red1:lane2:snr2.0:seed4:frame20,2.0,20,direct_cz,awgn,0.0,47.0,2705,28.166666666666668,29.2021875,0.9933333333333333,9536,2175,23,23,23,4,1019,false,false,4,16
red1:lane2:snr2.0:seed4:frame21,2.0,21,direct_cz,awgn,0.0,47.0,2847,29.645833333333332,30.681354166666665,0.9933333333333333,9536,2175,24,24,24,4,995,false,false,4,16
red1:lane2:snr2.0:seed4:frame22,2.0,22,direct_cz,awgn,0.0,47.0,2990,31.135416666666668,32.1709375,0.9933333333333333,9536,2175,25,25,25,4,995,false,false,4,16
red1:lane2:snr2.0:seed4:frame23,2.0,23,direct_cz,awgn,0.0,47.0,3132,32.614583333333336,33.65010416666667,0.9933333333333333,9536,2175,26,26,26,4,1028,false,false,4,16
red1:lane2:snr2.0:seed4:frame24,2.0,24,direct_cz,awgn,0.0,47.0,3274,34.09375,35.12927083333334,0.9933333333333333,9536,2175,27,27,27,4,1039,false,false,4,16
red1:lane2:snr2.0:seed4:frame25,2.0,25,direct_cz,awgn,0.0,47.0,3417,35.583333333333336,36.61885416666667,0.9933333333333333,9536,2175,28,28,28,4,1017,false,false,4,16
red1:lane2:snr2.0:seed4:frame26,2.0,26,direct_cz,awgn,0.0,47.0,3559,37.0625,38.09802083333334,0.9933333333333333,9536,2175,29,29,29,4,1009,false,false,4,16
red1:lane2:snr2.0:seed4:frame27,2.0,27,direct_cz,awgn,0.0,47.0,3701,38.541666666666664,39.5771875,0.9933333333333333,9536,2175,30,30,30,4,1017,false,false,4,16
red1:lane2:snr2.0:seed4:frame28,2.0,28,direct_cz,awgn,0.0,47.0,3844,40.03125,41.06677083333334,0.9933333333333333,9536,2175,31,31,31,4,1027,false,false,4,16
red1:lane2:snr2.0:seed4:frame29,2.0,29,direct_cz,awgn,0.0,47.0,3986,41.510416666666664,42.5459375,0.9933333333333333,9536,2175,32,32,32,4,1020,false,false,4,16
red1:lane2:snr2.0:seed4:frame30,2.0,30,direct_cz,awgn,0.0,47.0,4128,42.989583333333336,44.02510416666667,0.9933333333333333,9536,2175,33,33,33,4,1014,false,false,4,16
red1:lane2:snr2.0:seed4:frame31,2.0,31,direct_cz,awgn,0.0,47.0,4271,44.479166666666664,45.5146875,0.9933333333333333,9536,2175,34,34,34,4,1049,false,false,4,16
red1:lane2:snr2.0:seed4:frame32,2.0,32,direct_cz,awgn,0.0,47.0,4413,45.958333333333336,46.99385416666667,0.9933333333333333,9536,2175,35,35,35,4,1012,false,false,4,16
red1:lane2:snr4.0:seed4:frame1,4.0,1,direct_cz,awgn,0.0,47.0,1,0.0,1.0355208333333332,0.9933333333333333,9536,2175,4,4,4,4,925,false,false,4,16
red1:lane2:snr4.0:seed4:frame2,4.0,2,direct_cz,awgn,0.0,47.0,143,1.4791666666666667,2.5146875,0.9933333333333333,9536,2175,5,5,5,4,947,false,false,4,16
red1:lane2:snr4.0:seed4:frame3,4.0,3,direct_cz,awgn,0.0,47.0,286,2.96875,4.004270833333333,0.9933333333333333,9536,2175,6,6,6,4,998,false,false,4,16
red1:lane2:snr4.0:seed4:frame4,4.0,4,direct_cz,awgn,0.0,47.0,428,4.447916666666667,5.4834375,0.9933333333333333,9536,2175,7,7,7,4,955,false,false,4,16
red1:lane2:snr4.0:seed4:frame5,4.0,5,direct_cz,awgn,0.0,47.0,570,5.927083333333333,6.962604166666666,0.9933333333333333,9536,2175,8,8,8,4,999,false,false,4,16
red1:lane2:snr4.0:seed4:frame6,4.0,6,direct_cz,awgn,0.0,47.0,713,7.416666666666667,8.4521875,0.9933333333333333,9536,2175,9,9,9,4,948,false,false,4,16
red1:lane2:snr4.0:seed4:frame7,4.0,7,direct_cz,awgn,0.0,47.0,855,8.895833333333334,9.931354166666667,0.9933333333333333,9536,2175,10,10,10,4,971,false,false,4,16
red1:lane2:snr4.0:seed4:frame8,4.0,8,direct_cz,awgn,0.0,47.0,997,10.375,11.410520833333333,0.9933333333333333,9536,2175,11,11,11,4,1044,false,false,4,16
red1:lane2:snr4.0:seed4:frame9,4.0,9,direct_cz,awgn,0.0,47.0,1140,11.864583333333334,12.900104166666667,0.9933333333333333,9536,2175,12,12,12,4,948,false,false,4,16
red1:lane2:snr4.0:seed4:frame10,4.0,10,direct_cz,awgn,0.0,47.0,1282,13.34375,14.379270833333333,0.9933333333333333,9536,2175,13,13,13,4,978,false,false,4,16
red1:lane2:snr4.0:seed4:frame11,4.0,11,direct_cz,awgn,0.0,47.0,1424,14.822916666666666,15.858437499999999,0.9933333333333333,9536,2175,14,14,14,4,954,false,false,4,16
red1:lane2:snr4.0:seed4:frame12,4.0,12,direct_cz,awgn,0.0,47.0,1567,16.3125,17.348020833333333,0.9933333333333333,9536,2175,15,15,15,4,985,false,false,4,16
red1:lane2:snr4.0:seed4:frame13,4.0,13,direct_cz,awgn,0.0,47.0,1709,17.791666666666668,18.8271875,0.9933333333333333,9536,2175,16,16,16,4,993,false,false,4,16
red1:lane2:snr4.0:seed4:frame14,4.0,14,direct_cz,awgn,0.0,47.0,1851,19.270833333333332,20.306354166666665,0.9933333333333333,9536,2175,17,17,17,4,1001,false,false,4,16
red1:lane2:snr4.0:seed4:frame15,4.0,15,direct_cz,awgn,0.0,47.0,1994,20.760416666666668,21.7959375,0.9933333333333333,9536,2175,18,18,18,4,1001,false,false,4,16
red1:lane2:snr4.0:seed4:frame16,4.0,16,direct_cz,awgn,0.0,47.0,2136,22.239583333333332,23.275104166666665,0.9933333333333333,9536,2175,19,19,19,4,1007,false,false,4,16
red1:lane2:snr4.0:seed4:frame17,4.0,17,direct_cz,awgn,0.0,47.0,2278,23.71875,24.754270833333333,0.9933333333333333,9536,2175,20,20,20,4,999,false,false,4,16
red1:lane2:snr4.0:seed4:frame18,4.0,18,direct_cz,awgn,0.0,47.0,2420,25.197916666666668,26.2334375,0.9933333333333333,9536,2175,21,21,21,4,1099,false,false,4,16
red1:lane2:snr4.0:seed4:frame19,4.0,19,direct_cz,awgn,0.0,47.0,2563,26.6875,27.723020833333333,0.9933333333333333,9536,2175,22,22,22,4,1003,false,false,4,16
red1:lane2:snr4.0:seed4:frame20,4.0,20,direct_cz,awgn,0.0,47.0,2705,28.166666666666668,29.2021875,0.9933333333333333,9536,2175,23,23,23,4,1018,false,false,4,16
red1:lane2:snr4.0:seed4:frame21,4.0,21,direct_cz,awgn,0.0,47.0,2847,29.645833333333332,30.681354166666665,0.9933333333333333,9536,2175,24,24,24,4,988,false,false,4,16
red1:lane2:snr4.0:seed4:frame22,4.0,22,direct_cz,awgn,0.0,47.0,2990,31.135416666666668,32.1709375,0.9933333333333333,9536,2175,25,25,25,4,1002,false,false,4,16
red1:lane2:snr4.0:seed4:frame23,4.0,23,direct_cz,awgn,0.0,47.0,3132,32.614583333333336,33.65010416666667,0.9933333333333333,9536,2175,26,26,26,4,978,false,false,4,16
red1:lane2:snr4.0:seed4:frame24,4.0,24,direct_cz,awgn,0.0,47.0,3274,34.09375,35.12927083333334,0.9933333333333333,9536,2175,27,27,27,4,959,false,false,4,16
red1:lane2:snr4.0:seed4:frame25,4.0,25,direct_cz,awgn,0.0,47.0,3417,35.583333333333336,36.61885416666667,0.9933333333333333,9536,2175,28,28,28,4,1043,false,false,4,16
red1:lane2:snr4.0:seed4:frame26,4.0,26,direct_cz,awgn,0.0,47.0,3559,37.0625,38.09802083333334,0.9933333333333333,9536,2175,29,29,29,4,975,false,false,4,16
red1:lane2:snr4.0:seed4:frame27,4.0,27,direct_cz,awgn,0.0,47.0,3701,38.541666666666664,39.5771875,0.9933333333333333,9536,2175,30,30,30,4,979,false,false,4,16
red1:lane2:snr4.0:seed4:frame28,4.0,28,direct_cz,awgn,0.0,47.0,3844,40.03125,41.06677083333334,0.9933333333333333,9536,2175,31,31,31,4,966,false,false,4,16
red1:lane2:snr4.0:seed4:frame29,4.0,29,direct_cz,awgn,0.0,47.0,3986,41.510416666666664,42.5459375,0.9933333333333333,9536,2175,32,32,32,4,993,false,false,4,16
red1:lane2:snr4.0:seed4:frame30,4.0,30,direct_cz,awgn,0.0,47.0,4128,42.989583333333336,44.02510416666667,0.9933333333333333,9536,2175,33,33,33,4,1023,false,false,4,16
red1:lane2:snr4.0:seed4:frame31,4.0,31,direct_cz,awgn,0.0,47.0,4271,44.479166666666664,45.5146875,0.9933333333333333,9536,2175,34,34,34,4,978,false,false,4,16
red1:lane2:snr4.0:seed4:frame32,4.0,32,direct_cz,awgn,0.0,47.0,4413,45.958333333333336,46.99385416666667,0.9933333333333333,9536,2175,35,35,35,4,983,false,false,4,16
red1:lane2:snr6.0:seed4:frame1,6.0,1,direct_cz,awgn,0.0,47.0,1,0.0,1.0355208333333332,0.9933333333333333,9536,2175,4,4,4,4,771,false,false,4,16
red1:lane2:snr6.0:seed4:frame2,6.0,2,direct_cz,awgn,0.0,47.0,143,1.4791666666666667,2.5146875,0.9933333333333333,9536,2175,5,5,5,4,975,false,false,4,16
red1:lane2:snr6.0:seed4:frame3,6.0,3,direct_cz,awgn,0.0,47.0,286,2.96875,4.004270833333333,0.9933333333333333,9536,2175,6,6,6,4,1011,false,false,4,16
red1:lane2:snr6.0:seed4:frame4,6.0,4,direct_cz,awgn,0.0,47.0,428,4.447916666666667,5.4834375,0.9933333333333333,9536,2175,7,7,7,4,990,false,false,4,16
red1:lane2:snr6.0:seed4:frame5,6.0,5,direct_cz,awgn,0.0,47.0,570,5.927083333333333,6.962604166666666,0.9933333333333333,9536,2175,8,8,8,4,966,false,false,4,16
red1:lane2:snr6.0:seed4:frame6,6.0,6,direct_cz,awgn,0.0,47.0,713,7.416666666666667,8.4521875,0.9933333333333333,9536,2175,9,9,9,4,894,false,false,4,16
red1:lane2:snr6.0:seed4:frame7,6.0,7,direct_cz,awgn,0.0,47.0,855,8.895833333333334,9.931354166666667,0.9933333333333333,9536,2175,10,10,10,4,955,false,false,4,16
red1:lane2:snr6.0:seed4:frame8,6.0,8,direct_cz,awgn,0.0,47.0,997,10.375,11.410520833333333,0.9933333333333333,9536,2175,11,11,11,4,987,false,false,4,16
red1:lane2:snr6.0:seed4:frame9,6.0,9,direct_cz,awgn,0.0,47.0,1140,11.864583333333334,12.900104166666667,0.9933333333333333,9536,2175,12,12,12,4,989,false,false,4,16
red1:lane2:snr6.0:seed4:frame10,6.0,10,direct_cz,awgn,0.0,47.0,1282,13.34375,14.379270833333333,0.9933333333333333,9536,2175,13,13,13,4,939,false,false,4,16
red1:lane2:snr6.0:seed4:frame11,6.0,11,direct_cz,awgn,0.0,47.0,1424,14.822916666666666,15.858437499999999,0.9933333333333333,9536,2175,14,14,14,4,973,false,false,4,16
red1:lane2:snr6.0:seed4:frame12,6.0,12,direct_cz,awgn,0.0,47.0,1567,16.3125,17.348020833333333,0.9933333333333333,9536,2175,15,15,15,4,959,false,false,4,16
red1:lane2:snr6.0:seed4:frame13,6.0,13,direct_cz,awgn,0.0,47.0,1709,17.791666666666668,18.8271875,0.9933333333333333,9536,2175,16,16,16,4,995,false,false,4,16
red1:lane2:snr6.0:seed4:frame14,6.0,14,direct_cz,awgn,0.0,47.0,1851,19.270833333333332,20.306354166666665,0.9933333333333333,9536,2175,17,17,17,4,942,false,false,4,16
red1:lane2:snr6.0:seed4:frame15,6.0,15,direct_cz,awgn,0.0,47.0,1994,20.760416666666668,21.7959375,0.9933333333333333,9536,2175,18,18,18,4,984,false,false,4,16
red1:lane2:snr6.0:seed4:frame16,6.0,16,direct_cz,awgn,0.0,47.0,2136,22.239583333333332,23.275104166666665,0.9933333333333333,9536,2175,19,19,19,4,942,false,false,4,16
red1:lane2:snr6.0:seed4:frame17,6.0,17,direct_cz,awgn,0.0,47.0,2278,23.71875,24.754270833333333,0.9933333333333333,9536,2175,20,20,20,4,969,false,false,4,16
red1:lane2:snr6.0:seed4:frame18,6.0,18,direct_cz,awgn,0.0,47.0,2420,25.197916666666668,26.2334375,0.9933333333333333,9536,2175,21,21,21,4,974,false,false,4,16
red1:lane2:snr6.0:seed4:frame19,6.0,19,direct_cz,awgn,0.0,47.0,2563,26.6875,27.723020833333333,0.9933333333333333,9536,2175,22,22,22,4,992,false,false,4,16
red1:lane2:snr6.0:seed4:frame20,6.0,20,direct_cz,awgn,0.0,47.0,2705,28.166666666666668,29.2021875,0.9933333333333333,9536,2175,23,23,23,4,1025,false,false,4,16
red1:lane2:snr6.0:seed4:frame21,6.0,21,direct_cz,awgn,0.0,47.0,2847,29.645833333333332,30.681354166666665,0.9933333333333333,9536,2175,24,24,24,4,992,false,false,4,16
red1:lane2:snr6.0:seed4:frame22,6.0,22,direct_cz,awgn,0.0,47.0,2990,31.135416666666668,32.1709375,0.9933333333333333,9536,2175,25,25,25,4,956,false,false,4,16
red1:lane2:snr6.0:seed4:frame23,6.0,23,direct_cz,awgn,0.0,47.0,3132,32.614583333333336,33.65010416666667,0.9933333333333333,9536,2175,26,26,26,4,968,false,false,4,16
red1:lane2:snr6.0:seed4:frame24,6.0,24,direct_cz,awgn,0.0,47.0,3274,34.09375,35.12927083333334,0.9933333333333333,9536,2175,27,27,27,4,929,false,false,4,16
red1:lane2:snr6.0:seed4:frame25,6.0,25,direct_cz,awgn,0.0,47.0,3417,35.583333333333336,36.61885416666667,0.9933333333333333,9536,2175,28,28,28,4,995,false,false,4,16
red1:lane2:snr6.0:seed4:frame26,6.0,26,direct_cz,awgn,0.0,47.0,3559,37.0625,38.09802083333334,0.9933333333333333,9536,2175,29,29,29,4,965,false,false,4,16
red1:lane2:snr6.0:seed4:frame27,6.0,27,direct_cz,awgn,0.0,47.0,3701,38.541666666666664,39.5771875,0.9933333333333333,9536,2175,30,30,30,4,1004,false,false,4,16
red1:lane2:snr6.0:seed4:frame28,6.0,28,direct_cz,awgn,0.0,47.0,3844,40.03125,41.06677083333334,0.9933333333333333,9536,2175,31,31,31,4,1017,false,false,4,16
red1:lane2:snr6.0:seed4:frame29,6.0,29,direct_cz,awgn,0.0,47.0,3986,41.510416666666664,42.5459375,0.9933333333333333,9536,2175,32,32,32,4,974,false,false,4,16
red1:lane2:snr6.0:seed4:frame30,6.0,30,direct_cz,awgn,0.0,47.0,4128,42.989583333333336,44.02510416666667,0.9933333333333333,9536,2175,33,33,33,4,974,false,false,4,16
red1:lane2:snr6.0:seed4:frame31,6.0,31,direct_cz,awgn,0.0,47.0,4271,44.479166666666664,45.5146875,0.9933333333333333,9536,2175,34,34,34,4,995,false,false,4,16
red1:lane2:snr6.0:seed4:frame32,6.0,32,direct_cz,awgn,0.0,47.0,4413,45.958333333333336,46.99385416666667,0.9933333333333333,9536,2175,35,35,35,4,933,false,false,4,16
red1:lane2:snr8.0:seed4:frame1,8.0,1,direct_cz,awgn,0.0,47.0,1,0.0,1.0355208333333332,0.9933333333333333,9536,2175,4,4,4,4,894,false,false,4,16
red1:lane2:snr8.0:seed4:frame2,8.0,2,direct_cz,awgn,0.0,47.0,143,1.4791666666666667,2.5146875,0.9933333333333333,9536,2175,5,5,5,4,912,false,false,4,16
red1:lane2:snr8.0:seed4:frame3,8.0,3,direct_cz,awgn,0.0,47.0,286,2.96875,4.004270833333333,0.9933333333333333,9536,2175,6,6,6,4,1019,false,false,4,16
red1:lane2:snr8.0:seed4:frame4,8.0,4,direct_cz,awgn,0.0,47.0,428,4.447916666666667,5.4834375,0.9933333333333333,9536,2175,7,7,7,4,923,false,false,4,16
red1:lane2:snr8.0:seed4:frame5,8.0,5,direct_cz,awgn,0.0,47.0,570,5.927083333333333,6.962604166666666,0.9933333333333333,9536,2175,8,8,8,4,986,false,false,4,16
red1:lane2:snr8.0:seed4:frame6,8.0,6,direct_cz,awgn,0.0,47.0,713,7.416666666666667,8.4521875,0.9933333333333333,9536,2175,9,9,9,4,947,false,false,4,16
red1:lane2:snr8.0:seed4:frame7,8.0,7,direct_cz,awgn,0.0,47.0,855,8.895833333333334,9.931354166666667,0.9933333333333333,9536,2175,10,10,10,4,972,false,false,4,16
red1:lane2:snr8.0:seed4:frame8,8.0,8,direct_cz,awgn,0.0,47.0,997,10.375,11.410520833333333,0.9933333333333333,9536,2175,11,11,11,4,936,false,false,4,16
red1:lane2:snr8.0:seed4:frame9,8.0,9,direct_cz,awgn,0.0,47.0,1140,11.864583333333334,12.900104166666667,0.9933333333333333,9536,2175,12,12,12,4,924,false,false,4,16
red1:lane2:snr8.0:seed4:frame10,8.0,10,direct_cz,awgn,0.0,47.0,1282,13.34375,14.379270833333333,0.9933333333333333,9536,2175,13,13,13,4,1022,false,false,4,16
red1:lane2:snr8.0:seed4:frame11,8.0,11,direct_cz,awgn,0.0,47.0,1424,14.822916666666666,15.858437499999999,0.9933333333333333,9536,2175,14,14,14,4,942,false,false,4,16
red1:lane2:snr8.0:seed4:frame12,8.0,12,direct_cz,awgn,0.0,47.0,1567,16.3125,17.348020833333333,0.9933333333333333,9536,2175,15,15,15,4,907,false,false,4,16
red1:lane2:snr8.0:seed4:frame13,8.0,13,direct_cz,awgn,0.0,47.0,1709,17.791666666666668,18.8271875,0.9933333333333333,9536,2175,16,16,16,4,905,false,false,4,16
red1:lane2:snr8.0:seed4:frame14,8.0,14,direct_cz,awgn,0.0,47.0,1851,19.270833333333332,20.306354166666665,0.9933333333333333,9536,2175,17,17,17,4,967,false,false,4,16
red1:lane2:snr8.0:seed4:frame15,8.0,15,direct_cz,awgn,0.0,47.0,1994,20.760416666666668,21.7959375,0.9933333333333333,9536,2175,18,18,18,4,1030,false,false,4,16
